Ticker,GICS SubIndustry,Unpriced Operating Risk,Unpriced Value Score,Unpriced Quality Score,Composite Score,Score,EV/EBITDA,ROIC,Unlevered Beta
SKYX,2010,68.95430041750119,63.51546112594697,50.83359519454059,61.10111891266291,0.0,-14110751.854322039,-0.263823301,1.7223651594324663
LNKB,4010,74.09136998355095,59.40296212731991,49.76881505230397,61.08771572105828,5.0,5517416.656415985,0.063151882,0.7015164477617633
VCTR,4020,69.51512009081915,61.58202390556959,52.123335560819804,61.07349318573619,20.0,15524733.494043285,0.014983327,1.296404877819032
MIDD,2010,73.57157893324414,59.962659020507225,49.61744726757114,61.050561740440834,20.0,17078912.73949426,0.018354215,0.9406846119158705
EOLS,3520,73.17912050445138,60.12055360723307,49.56088907244487,60.95352106137644,8.0,-18610098.69015266,-0.136237319,0.923279936829701
CLFD,4520,74.50595992755872,58.62371917041278,49.68994268355939,60.93987392717696,5.0,140432273.63042253,-0.011882133,1.2341739830011458
LFUS,4520,70.93346315368905,60.84322611199031,51.03510548866062,60.93726491811333,5.0,16612708.7747609,0.0200795,1.4807967989684052
KROS,3520,72.36496422333838,59.94720746133974,50.38821736681075,60.90012968382962,8.0,3955627.0253804917,-0.060971018,0.997622350027542
ECBK,4010,82.77180026177004,56.293112178930606,43.46876321533946,60.844558552013375,20.0,11228816.319246478,0.01758,0.31809482358543206
CXT,4520,75.31121044218379,58.79301064300814,48.424251022777504,60.842824035989814,20.0,23932152.847979475,0.010448859,0.8613915185285835
VMI,2010,72.6195351968635,59.95727314068375,49.771688217136465,60.78283218489457,20.0,17330280.09815656,0.039088989,1.0052635776148762
HTB,4010,74.8295649493391,58.5561611585339,48.83405199006816,60.73992603264705,8.0,7643384.087380874,0.057544723,0.654261859300634
XENE,3520,72.75817319092933,60.12882247016271,49.31471323906767,60.7339029667199,8.0,-19686516.58158092,-0.158633198,0.9617175683291421
ELDN,3520,73.97669317055816,60.37932845677785,47.73086823393405,60.695629953756686,5.0,-5960568.49973066,-0.339940842,0.9282730298542508
INTA,4510,68.3138967278367,61.90824835295509,51.791652615792,60.671265898861265,20.0,-470909592.6730311,-0.021920993,1.7748523016752549
VCEL,3520,70.13550868717589,61.19269407635982,50.67712594976573,60.66844290443381,10.0,-189069157.11193472,-0.009876098,1.149318059695646
TRNS,2010,73.41612029722725,58.97688490641554,49.55637768189069,60.64979429517783,20.0,63086518.445264794,0.010144566,0.9512296714959223
FR,6010,70.03985885864728,59.911890423443374,51.99446060904371,60.64873663037812,0.0,31655781.677728258,0.007442951,0.6681395701797147
LAD,2550,71.99769959235726,60.02029121636471,49.84654342135742,60.621511410026464,42.0,4820808.169445473,0.010557185,0.9007268575049604
NAGE,3520,70.86061807254401,59.34564732237941,51.48768917320828,60.56465152271057,8.0,82265075.59846766,0.039053575,1.1349875288382318
MNRO,2550,71.39525093863774,60.10463975463666,50.00803425777258,60.502641650349,40.0,8754167.856174333,0.005339371,1.0194322219748597
ANAB,3520,71.40327816346323,60.478956346128484,49.55569198390987,60.479308831167195,5.0,-18929853.816794895,-0.17392726,1.1632572536760402
HLMN,2010,71.85805792198593,60.002395622100934,49.539801609090794,60.466751717725884,20.0,15224343.957379965,0.007916227,1.0569160521134124
ACVA,2020,77.74532558408553,55.0268106118097,48.57665140682631,60.44959586757384,20.0,1167448185.069962,-0.01685638,0.5950427773147912
IIIV,4510,75.57470474527108,57.889810834817006,47.883394161000695,60.4493032470296,42.0,30492706.845328506,0.012530905,0.5786098140248986
SAFE,6010,69.46200766576852,63.236613801480736,48.54767099484379,60.415430820697686,20.0,6372463.65707437,0.004076257,0.435932923358563
HURA,3520,73.8571941362134,61.000963220634794,46.368185561366026,60.40878097273807,0.0,-9656393.031466914,-0.525939637,1.0688867840220002
CERT,3510,65.70634236798846,61.472555887946704,53.77532138662415,60.318073214186434,12.0,37356672.20164287,-0.003788158,1.4709245150961054
HI,2010,67.49132037326122,61.88534022899462,51.45921400700201,60.27862486975261,8.0,8119470.458165874,-0.001454475,1.6342092712241152
CBNK,4010,67.05672514578646,57.88300288466862,55.82445541044845,60.25472781363451,20.0,4272677.012916578,0.150814305,0.7815627535677022
CGEM,3520,70.74320948891162,60.36025245162087,49.629966610748575,60.244476183760355,5.0,-3477306.481403235,-0.167170116,1.2235295862500541
OPBK,4010,70.86401651571276,59.9883674629723,49.59618739713179,60.14952379193895,0.0,5587770.55442882,0.05383605,0.8391703250718251
NODK,4030,75.37901209210115,61.61796964216262,43.44770825494399,60.14822999640259,30.0,-37770251.038583875,-0.049201612,0.37727436856774144
PLBC,4010,76.13331630393543,57.164325162619576,47.130910535599185,60.14285066738473,20.0,7417058.153636822,0.057069787,0.5138765424414128
FSBW,4010,69.96651036854034,59.52005456089464,50.936394039618584,60.14098632301786,5.0,5005110.196152202,0.075742158,0.8231665278999122
JBHT,2030,71.44938575115809,58.506444892800346,50.433037033374944,60.129622559111134,40.0,13789546.277016902,0.04085472,0.9126961857700344
HCAT,3510,52.609375130886306,83.85339100562666,43.65347741437062,60.038747850294534,60.0,-967280804.3251029,-0.091140588,1.2003025662473419
CWBC,4010,70.9390236104577,59.096628263652974,50.042661964673925,60.0261046129282,5.0,6857698.112382085,0.066104837,0.7944852332967854
TRVI,3520,75.04637254404123,57.76136705279627,47.24021045652113,60.01598335111955,30.0,-51295953.219174266,-0.074435705,0.18208807377316497
CEVA,4530,65.29191800363708,63.48438249278635,51.26784231473238,60.01471427038527,5.0,-100679350.6067161,-0.028524421,2.174711948621933
LENZ,3520,70.23216338321497,59.93930798050643,49.7408972366349,59.9707895334521,10.0,-25906793.686241962,-0.095049629,1.1404923053323375
IRMD,3510,70.56187392181305,57.535650619842094,51.77472231983221,59.95741562049577,30.0,78918011.9635557,0.050063096,0.7427957383093369
KW,6020,72.4513999762726,59.029769430687246,48.28919793723715,59.92345578139899,40.0,8914543.529462738,-0.008476889,0.8451826946720593
CIX,2020,66.06266185097338,60.79174396003736,52.91264481367585,59.92235020822886,20.0,19934905.298783526,0.024984443,1.3530219404999815
OFG,4010,66.47912993696902,59.99344764248246,53.2379374947173,59.903505024722925,0.0,5565543.594898659,0.093105889,0.9684891027969426
CTS,4520,69.2738343193855,60.24834789943926,50.16769648569318,59.89662623483931,10.0,14113873.60128511,0.016937617,1.4896361825067965
LVS,2530,70.56903417751039,60.072771605428215,48.984597830040876,59.87546787099316,40.0,11860092.193076694,0.024365418,0.8314133573194876
ATEX,5010,74.29918133151196,62.39755228887136,42.813266815274716,59.83666681188601,20.0,-31222600.354689106,-0.05376133,0.4007790277739273
TECX,3520,67.33101369621737,60.993813782870305,51.15302145222991,59.825949643772525,0.0,-8725698.837014778,-0.090638559,1.6648067739907375
SRCE,4010,70.78727457771309,59.022364926502306,49.6621534393804,59.8239309811986,5.0,7182617.376774683,0.062001725,0.7989606054832937
KN,4520,68.42876080204374,60.29140017505752,50.71343657450758,59.81119918386961,8.0,25986232.65847348,0.022917383,1.5902671698142448
BZAI,4530,97.0267279097312,61.57269287002637,20.712932678591034,59.770784486116206,5.0,-9205454.106962856,-50.72565688,0.13296347822678323
DNTH,3520,67.42720856979885,61.07444717460158,50.754786603858356,59.752147449419596,0.0,-19222332.56339001,-0.126868027,1.6560230070344326
ORKA,3520,69.52668601147947,59.932181541286354,49.750618794362346,59.736495449042714,10.0,-24979093.379207183,-0.094165209,1.2049110066160609
APGE,3520,68.61554658866928,60.50090343202686,50.0443639088305,59.72027130984221,5.0,-21786865.249530055,-0.129470267,1.4178111979564636
AMG,4020,70.43054829954816,59.798382443656685,48.896027628999825,59.70831945740156,30.0,20128698.729898747,-0.010062007,0.9317523976177982
TW,4020,72.23938072443495,58.11133182995451,48.64281503734529,59.66450919724492,40.0,22909735.627013873,0.015990742,0.4963079728859298
FRBA,4010,73.21523831738989,58.541459535569025,46.968720270934995,59.575139374631306,10.0,6655052.067721869,0.040412156,0.6848822758448567
KFY,2020,68.10395917283442,59.441484481947455,51.14783214846451,59.564425267748796,28.0,32366560.81784062,0.022236886,1.0205259511000988
PRK,4010,66.85189744830707,58.996210968227665,52.76224230122369,59.53678357258614,0.0,9928684.534374338,0.087976357,0.9574954686227872
PLAB,4530,70.48343380085979,59.15793219437263,48.90258364532872,59.514649880187044,20.0,6610679.760269963,0.021503027,1.5196345631743295
FCF,4010,70.25271543460939,58.85559598703366,49.40461749828571,59.50430963997625,5.0,7912270.03197041,0.059224655,0.8147257874934888
BHB,4010,70.27824524672481,59.4242463481498,48.73602095205439,59.47950418230966,0.0,8055930.81612802,0.044560675,0.8564458516268852
ZS,4510,43.46364222677744,95.68474034956897,39.26069756612921,59.46969338082521,87.0,-48760352384.03743,-0.038739871,1.6933697909339722
SPNT,4030,71.21479059818255,58.26177025393643,48.846213039530426,59.4409246305498,40.0,10166361.04341603,0.027619792,0.4017587172919401
COGT,3520,71.01729595449176,60.09266265728437,47.00935722807309,59.37310527994975,8.0,-14979331.341710227,-0.368363266,1.1206809244320137
PBI,2020,64.51794978924396,60.84954786126554,52.74579432297913,59.37109732449621,20.0,8429005.702855244,0.023374394,1.4532439089362692
EB,5020,67.41839795667113,61.12524292232633,49.54885387813845,59.3641649190453,40.0,-23405595.53592929,-0.034065677,1.0471368722754282
WLDN,2020,69.25586952541033,57.447991652807715,51.28280253484433,59.328887904354126,40.0,44665049.82533285,0.044962707,0.6457063768539424
GRBK,2520,67.09288190112683,58.979812432085076,51.878477311783634,59.317057214998506,40.0,13295312.612682894,0.031873132,0.9865763015553269
VERA,3520,67.84272469566066,60.438511330282566,49.64802597443662,59.30975400012662,5.0,-13664832.610605918,-0.165527163,1.4883792766303026
SLDP,2510,65.31277165730226,63.404101884450775,49.10838230086437,59.275085280872474,40.0,-24552529.81046201,-0.091889835,2.045067951049457
NRIX,3520,67.26724947140542,60.97327963598493,49.47169520180269,59.237408103064354,0.0,-6052619.92874239,-0.243597437,1.6706292265814473
TSBK,4010,69.6281252570019,58.59033649143757,49.49329036743636,59.237250705291935,10.0,6441204.088949558,0.067635183,0.7906731710483721
SPFI,4010,66.90261530549354,59.076199638639956,51.71791319793835,59.23224271402395,5.0,6947078.068447312,0.084169461,0.9135267133952344
UTZ,3020,72.3849416045362,57.60783990204869,47.635562527620664,59.209448011401854,60.0,14864572.851370852,-0.005289846,-0.04461142597744089
DLB,4510,71.79755506840577,57.906082905005505,47.85420206188783,59.185946678433034,42.0,12876144.45292183,0.006876674,0.8650662141969184
BFIN,4010,80.60834107247791,55.270877801140045,41.6625877008469,59.18060219148828,20.0,15701327.989367722,-0.001896411,0.38189941533329563
WSBF,4020,70.1058068709592,58.9585752645657,48.27844337649661,59.11427517067384,40.0,6919979.916463928,0.009730454,0.6653690083675403
FNWD,4010,81.90770923153714,52.49999968376533,42.786767598024376,59.064825504442275,60.0,6771459.819386525,0.069860665,0.0037946366986612422
IVR,4020,70.39106485333635,58.82723251109915,47.96353798717955,59.060611783871686,42.0,3587143.4154618015,0.01040069,0.5843425367993904
CNH,2010,71.37985971267445,58.12531596587457,47.65070530694967,59.05196032849957,30.0,35518002.71657754,-0.023204203,0.8551123470805234
NKSH,4010,69.79479615384672,58.25903472112328,49.05257253258576,59.03546780251859,10.0,7890725.907287486,0.06288282,0.7857577242573865
KAI,2010,67.4192563163799,59.84759146564617,49.64222344694141,58.96969040965583,20.0,22449293.86220485,0.021684903,1.3580085394427102
SRTA,2030,56.965630239109515,67.09999194215519,52.77236472690232,58.94599563605567,20.0,-45917049.95603784,-0.039611589,2.0166955571324445
UBSI,4010,70.01655646514956,58.66385395053826,48.093953961781416,58.92478812582308,5.0,8751185.758647535,0.045091465,0.8216905718113804
TOWN,4010,67.3661300464064,59.349918469052184,50.04947048053669,58.92183966533176,0.0,8381132.466455934,0.058723907,0.9423297556999074
LCNB,4010,71.82170735477904,57.51980917794502,47.28825398128584,58.87659017133663,20.0,5861733.424174093,0.058766458,0.6410342212822929
STEL,4010,69.77082947005027,58.6544771642997,48.087784105171046,58.837696913173666,5.0,8792211.365681827,0.045024934,0.8289375356928068
FC,2020,68.67758515774526,60.79227726130121,46.955426448247636,58.80842962243137,20.0,19828751.37723111,-0.032500635,1.1833639391109099
TVGN,3520,65.52597469674056,52.68076634285372,58.062433721976646,58.75639158719031,70.0,-7732359.993043145,1.406345957,0.013800425277394113
AURA,3520,66.0855593998807,60.384879555727544,49.71435942018468,58.728266125264305,5.0,-6683195.332147676,-0.159492469,1.648829931506043
JANX,3520,65.54961121155513,60.14019263920808,50.44394246304552,58.711248771269574,8.0,-21166653.995047815,-0.05590142,1.619947327977084
DERM,3520,73.74622482951094,56.48512655782794,45.609810625301016,58.61372067087996,40.0,-39612234.090886764,-0.098704428,0.041403375758326796
ETNB,3520,66.21123622489593,60.42172789011863,49.032197334125854,58.55505381638014,5.0,-11480010.413660903,-0.221552255,1.6373541022685618
ODC,3030,66.47539412367034,59.39753852160941,49.7746000416432,58.54917756230765,60.0,6321140.104431081,0.040850915,0.5104122959967269
JMSB,4010,69.77703331753412,58.427810700320016,47.361558476408014,58.52213416475405,5.0,9783929.534626039,0.037193874,0.8287545722433766
DJCO,4510,70.96594683573875,57.81313896964746,46.769853834720834,58.51631321336902,42.0,113499643.32331707,-0.203151229,0.9281348032290879
CAC,4010,65.23363515153181,59.54218754783918,50.70447405407444,58.49343225114848,0.0,7539910.80793873,0.065786963,1.0052211505759048
HBT,4010,66.04882423274506,59.045305988473466,50.38509656457996,58.49307559526616,5.0,7082244.928322325,0.069797389,0.9387066618335088
NVT,2010,63.90921925555704,60.543607636982486,50.9615500240077,58.471458972182404,12.0,43815186.815573774,0.020777143,1.7834937842511487
KALU,1510,62.03671750210311,61.02151290783918,52.33440488678588,58.46421176557606,40.0,6771144.953540822,0.014958863,1.704505345408156
NDAQ,4020,68.55334263315598,58.168396907710026,48.587172806061666,58.43630411564255,40.0,21832764.575201433,0.01503475,0.7883838321401575
IKT,3520,65.07016818835908,60.375391694119735,49.85400253676838,58.4331874730824,5.0,-5448091.5369906435,-0.146788418,1.741547551888705
BSVN,4010,65.96143067420239,58.3589340689082,50.94537457362599,58.42191310557886,10.0,7453643.171162665,0.083293345,0.8988110791159487
NIC,4010,68.79988478618473,57.800489078393674,48.51183561970942,58.37073649476261,10.0,9896969.077101499,0.057051928,0.815099582866586
VIRC,2020,60.55261505559753,59.250986140195955,55.303943783628974,58.36918165980748,30.0,6200798.241497524,0.06591248,1.4604484817903503
CATY,4010,67.41115764379832,58.7396958929785,48.93791339327635,58.36292231001772,5.0,8419359.731252743,0.054192076,0.8985288172284677
TRML,3520,73.63148183111248,55.94353431686095,45.18222313528774,58.2524130944204,42.0,4.581916789636074,-0.112792833,0.0
STRS,6020,65.76560645683712,61.23016716771018,47.41811514866646,58.13796292440458,30.0,-22198218.50604363,-0.021356039,1.3238081874417638
QCRH,4010,67.43780359535279,58.633583150989274,48.34053437567039,58.13730704067081,5.0,8883627.5031126,0.047750399,0.8977429766315751
EXTR,4520,65.3290079121111,58.42653090268104,50.545870385563774,58.10046973345197,8.0,130021636.8704694,0.01893594,1.8042547070765313
EVI,2010,67.73232299154405,58.535260260284986,47.899604531262035,58.05572926103036,30.0,16385267.144653177,0.010255583,1.102531808811604
SSP,5020,74.4360998598461,55.33465668962916,44.345732179726284,58.03882957640051,67.0,1158456.011777316,-0.016545729,-0.08070456012857047
BFLY,3510,58.95013794103721,63.048713131228006,52.09790294354529,58.03225133860351,12.0,-16116340.858207466,-0.084719118,1.9044037046667852
WHG,4020,69.85280706662455,56.57851782952384,47.524109827159506,57.9851449077693,40.0,51838046.446967125,-0.003229789,0.6854163148283795
KE,4520,68.61983867330449,58.05711249550209,47.26458487551453,57.980512014773694,28.0,7889219.8774141865,0.010843695,1.1541523372732678
TARA,3520,67.29950980976393,58.604290612012626,48.01820670144228,57.97400237440629,20.0,-6571662.410560451,-0.127714511,1.1488753329215635
DSGN,3520,64.55654996537133,59.809080746519776,49.53977294534741,57.96846788574617,10.0,-8954169.630535902,-0.113346938,1.6587451366974861
ACLS,4530,66.39352608443707,58.50482416093456,48.89997805791352,57.93277610109505,20.0,37861744.75669918,0.0171798,1.782770307449257
PFBC,4010,66.91531434328236,58.70395986279162,48.17149397391629,57.93025605999676,5.0,8575713.122928044,0.045927597,0.9131521942336448
OABI,3520,66.33623780308125,58.608951932052754,48.78125815602877,57.90881596372092,20.0,-7178460.265544964,-0.058295804,1.2368338332782998
OPAL,1010,62.68467483811892,60.64673927857181,50.25960148133575,57.86367186600882,40.0,8354696.307626287,-0.000249211,1.4885181347745209
GEHC,3510,63.127481461361036,59.44327243856289,50.94297686198421,57.837910253969376,30.0,14199668.117765274,0.009933599,1.2197875838863574
NWPX,2010,67.03917405238583,58.476449954835246,47.95462391534808,57.82341597418972,30.0,19130035.247090645,0.017651897,1.149549440308635
GLUE,3520,63.734640600474336,59.55869234257534,50.05202336855412,57.78178543720126,10.0,23640705.880783953,-0.066744888,1.7337955011469446
ORC,4020,61.77577567099216,56.09874474960018,55.362292142845995,57.74560418781278,60.0,2776386.2188462927,0.192244834,0.741196797045081
OLMA,3520,63.67306140572949,60.03282517265662,49.408906792705835,57.704931123697314,8.0,-7189851.750694132,-0.150063927,1.7912992468743991
AKRO,3520,68.38254842196432,57.574410274971356,47.07956630424121,57.678841667058954,30.0,-26958432.778121237,-0.089050328,0.7905766132018891
DAWN,3520,65.92835545403638,58.628328349042015,48.4727464748292,57.676476759302524,20.0,-9700829.072051227,-0.086362695,1.2740784739354296
AFG,4030,66.39680610773237,57.81783941578803,48.77558169255286,57.66340907202442,40.0,21607534.44510978,0.02685751,0.6045130787920389
TDUP,2550,45.17148213526061,79.14412936975577,48.62742088498483,57.64767746333374,30.0,-212326354.53259617,-0.060802609,3.410642330543241
ACNB,4010,66.04291944131383,58.88328883144626,47.74807002522596,57.55809276599535,5.0,7791107.437065415,0.041361718,0.9388808055421078
JBI,2010,69.2285781325775,57.09565473905434,46.2823443777674,57.535525749799746,40.0,16261330.004711425,0.015678374,0.7667971189786288
BFST,4010,63.69245138664943,59.909973094580636,49.00030913540694,57.534244538879,0.0,5930764.035298976,0.047410556,1.050673637691657
ATMU,2010,66.00436344480136,58.354663202170634,48.14945295587176,57.50282653428125,30.0,24814011.74503523,0.043842971,1.2197426427619387
HEI,2010,69.58575176294568,56.745673488955795,46.01678471159844,57.449403321166635,42.0,19132985.76751557,0.024545464,0.6957211790184857
EME,2010,62.792144950710686,59.432778374848674,50.0945095630595,57.43981096287295,20.0,41809263.70741376,0.082486204,1.6718744415545486
COHU,4530,64.90511121044386,60.049112676203116,47.279216116469236,57.4111466677054,30.0,-102518491.32863808,-0.022345938,1.6644872886616477
RRBI,4010,68.97264927931064,56.066135780490754,46.9480303138992,57.3289384579002,20.0,12221890.523088548,0.055097747,0.7250584489039349
CSW,2010,63.2252017409553,59.03076021315057,49.713560526034456,57.32317416004677,20.0,60572074.38134555,0.031274822,1.6424993629376277
MVST,2010,87.54853217718724,48.33737969228309,36.05175407565126,57.31255531504053,98.0,34610764.1170562,-0.067200554,-1.8344774696399724
RSI,2530,55.37385571397534,53.60055905914757,62.96152532280494,57.31198003197594,67.0,29579765.529301275,0.489184718,1.0815222998731715
MIRM,3520,65.92845006810002,59.55284581255821,46.42359090968415,57.30162893011413,40.0,-438959510.70758927,-0.024670659,0.7552617038006115
WDFC,3030,67.63947944429773,55.12669360413811,49.1136740224694,57.29328235696841,67.0,23202875.67492249,0.055040384,0.10661869647311777
BGS,3020,68.66392575919147,57.3666014808479,45.69149898084226,57.24067540696054,67.0,2948919.836914901,-0.004814302,-0.059964225510303164
POWL,2010,58.9834702013638,61.11014287580068,51.59865266419019,57.230755247118225,10.0,30836620.773221545,0.061856968,2.1644650203141205
CRNX,3520,62.81461158669894,59.63305510429679,49.212365952728106,57.22001088124128,12.0,-16930387.888833478,-0.118321409,1.7659245749764938
PGC,4010,64.58538870578012,58.95846093202387,48.06401600098399,57.202621879595995,5.0,7462212.1226390265,0.044768637,0.9818662031872191
MXCT,3520,66.82575482187202,57.42014116777373,47.19875399576721,57.14821666180433,30.0,-6876103.62415104,-0.078207212,0.9327308847670441
ERAS,3520,61.25806738287098,60.057145448066656,49.9304287165861,57.08188051584125,8.0,-10355798.483463787,-0.102618401,2.011817699759419
PROP,1010,59.62321956671808,60.941651832293736,50.565049665667516,57.04330702155978,40.0,2824053.8236250104,0.019747518,1.6418850680002304
SFL,1010,68.36420387958451,56.90497158272037,45.83605600343494,57.035077155246604,60.0,4588474.25592196,0.006801717,0.7310946178649147
PH,2010,64.43386339451351,58.46964078552244,48.07889887292376,56.99413435098657,30.0,19447829.732103907,0.034358311,1.3262726949036576
POOL,2550,66.86338267472738,55.446894618715696,48.59173243485005,56.967336576097715,60.0,18743016.94673355,0.061153034,0.6499458052854716
SMTI,3510,68.3245076688201,50.518888364925196,52.036919225118375,56.96010508628789,20.0,368082736.6474719,-0.020828168,1.1177883436458147
HBCP,4010,62.919476867634586,58.54625925280908,49.276357092467336,56.91403107097034,10.0,6634052.195446162,0.065295941,0.988524174562609
KYMR,3520,59.68057480960473,60.546458691461545,50.483651898949006,56.90356180000509,5.0,-27717123.94669069,-0.089505984,2.233683260015833
HLIT,4520,66.82286645448286,56.969656157588346,46.707792709262606,56.8334384404446,30.0,54280997.82490577,0.004601327,1.235911650254631
MP,1510,62.86611331213565,64.34540027875133,43.27797339298402,56.829828994623675,67.0,-304746409.63033646,-0.028137269,0.7711735255211148
FLO,3020,67.83189113535725,56.67589946336626,45.90324111135122,56.80367723669158,67.0,8607671.21602588,0.016342817,-0.022275917985628002
CNXN,4520,68.88441848903511,55.89732772312703,45.58578821699168,56.78917814305128,42.0,28458260.788323455,0.019865515,0.8398405942526288
BVFL,4010,71.53256040632144,55.22425200510394,43.51044379357965,56.755752068335006,30.0,10642051.53310959,0.032938147,0.5646157482414536
VABK,4010,66.81883936084473,56.10385518001934,47.31308053445868,56.745258358440914,28.0,7846239.359765106,0.070961125,0.7206216848161371
SCSC,4520,65.5388794503143,57.81119482942712,46.8700496906731,56.74004132347151,30.0,7334106.060634342,0.008456621,1.324550076172763
IE,1510,58.51935779254776,62.38495262298775,49.2818206747984,56.728710363444634,40.0,-39125650.74600698,-0.043751018,1.9229494022503875
MYFW,4010,63.092208372396684,58.39257289671793,48.62780770585767,56.70419632499076,10.0,7306465.524610201,0.058302482,0.983429988733781
ALX,6010,65.30374486939611,56.81769033736799,47.95807966426783,56.69317162367731,20.0,33346391.852023184,-0.00154713,0.6004984291350448
MVIS,4520,71.63305445543118,59.47347373737767,38.95351845441743,56.68668221574209,20.0,-14028820.6758468,-0.214579723,1.1153083852014067
SBC,3510,62.547208979903935,58.09663237927156,49.40803980944569,56.683960389540395,40.0,8773335.068813872,0.01941855,1.0255751441470176
FBNC,4010,63.85864698290925,58.0633264431572,48.022335828673896,56.64810308491345,5.0,11378632.402337803,0.04431919,1.0032992208116867
KMT,2010,66.71950286128425,57.023528828897575,45.86062473376466,56.534552141315494,42.0,6165046.418587522,0.003552713,0.8901443787434209
WAT,3520,66.5565035301204,55.84733119858593,47.13925434852348,56.51436302574327,40.0,43414216.05096597,0.040436917,0.6979127511891758
AGCO,2010,65.93367304058809,57.04204695189453,46.54188307798534,56.50586769015599,40.0,18763288.515439983,0.050568436,0.9902968961275136
